OPTION_SYMBOL,UNDERLYING_TICKER,TRADE_DATE,EXPIRATION_DATE,OPTION_TYPE,STRIKE_PRICE,OPTION_OPEN_PRICE,OPTION_HIGH_PRICE,OPTION_LOW_PRICE,OPTION_CLOSE_PRICE,OPTION_VWAP,OPTION_VOLUME,OPTION_TRADES,UNDERLYING_OPEN_PRICE,UNDERLYING_HIGH_PRICE,UNDERLYING_LOW_PRICE,UNDERLYING_CLOSE_PRICE,UNDERLYING_VWAP,UNDERLYING_VOLUME,UNDERLYING_TRADES,DAYS_TO_EXPIRATION,SIGNED_MONEYNESS_RAW,SIGNED_MONEYNESS_PCT,OPTION_AGGREGATES_TIMESTAMP,UNDERLYING_AGGREGATES_TIMESTAMP,OPTION_INSERTED_AT,UNDERLYING_INSERTED_AT,OPTION_LOAD_DATE,UNDERLYING_LOAD_DATE,OPTION_FILENAME,UNDERLYING_FILENAME,MISSING_UNDERLYING_FLAG
O:AAPL260116P00245000,AAPL,2025-11-21,2026-01-16,P,245.0000,3.4700,3.4700,2.3600,2.6200,2.7521,1810,286,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-26.4900,-0.0975726546,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116P00245000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116P00250000,AAPL,2025-11-21,2026-01-16,P,250.0000,4.7000,4.7000,3.0500,3.3800,3.4777,3315,423,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-21.4900,-0.0791557700,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116P00250000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116P00255000,AAPL,2025-11-21,2026-01-16,P,255.0000,5.9100,5.9100,3.9000,4.2500,4.5071,1132,152,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-16.4900,-0.0607388854,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116P00255000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116P00260000,AAPL,2025-11-21,2026-01-16,P,260.0000,7.5000,7.5000,5.0000,5.7000,6.2754,1154,208,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-11.4900,-0.0423220008,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116P00260000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116P00265000,AAPL,2025-11-21,2026-01-16,P,265.0000,9.4000,9.6500,6.3500,7.1500,8.1184,2016,754,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-6.4900,-0.0239051162,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116P00265000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116P00270000,AAPL,2025-11-21,2026-01-16,P,270.0000,11.4000,11.4000,8.0500,9.2000,9.4287,1519,351,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-1.4900,-0.0054882316,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116P00270000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116P00275000,AAPL,2025-11-21,2026-01-16,P,275.0000,13.3500,13.3500,10.2300,11.1800,11.6589,310,81,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,3.5100,0.0129286530,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116P00275000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116P00280000,AAPL,2025-11-21,2026-01-16,P,280.0000,16.6000,16.7000,12.8000,13.7500,15.4960,218,36,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,8.5100,0.0313455376,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116P00280000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116P00285000,AAPL,2025-11-21,2026-01-16,P,285.0000,20.9500,20.9500,16.8400,17.3500,19.7055,215,27,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,13.5100,0.0497624222,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116P00285000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116P00290000,AAPL,2025-11-21,2026-01-16,P,290.0000,24.7000,25.0000,19.5200,19.6400,22.5323,292,23,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,18.5100,0.0681793068,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116P00290000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116P00295000,AAPL,2025-11-21,2026-01-16,P,295.0000,27.5000,27.5000,24.1100,24.1100,26.1686,101,14,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,23.5100,0.0865961914,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116P00295000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116P00300000,AAPL,2025-11-21,2026-01-16,P,300.0000,32.5000,33.4000,27.6200,29.1500,30.2841,64,32,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,28.5100,0.1050130760,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116P00300000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116P00310000,AAPL,2025-11-21,2026-01-16,P,310.0000,44.0500,44.0500,39.1000,39.1000,41.5750,2,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,38.5100,0.1418468452,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116P00310000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00100000,AAPL,2025-11-21,2026-01-16,C,100.0000,170.0000,170.0000,170.0000,170.0000,170.0000,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-171.4900,-0.6316623080,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00100000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00125000,AAPL,2025-11-21,2026-01-16,C,125.0000,148.4200,148.4200,148.4200,148.4200,148.4200,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-146.4900,-0.5395778850,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00125000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00140000,AAPL,2025-11-21,2026-01-16,C,140.0000,130.5000,130.5000,130.5000,130.5000,130.5000,20,6,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-131.4900,-0.4843272312,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00140000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00150000,AAPL,2025-11-21,2026-01-16,C,150.0000,122.4500,122.4500,122.4500,122.4500,122.4500,500,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-121.4900,-0.4474934620,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00150000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00175000,AAPL,2025-11-21,2026-01-16,C,175.0000,98.9200,98.9200,98.9200,98.9200,98.9200,1,1,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-96.4900,-0.3554090390,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00175000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00180000,AAPL,2025-11-21,2026-01-16,C,180.0000,91.4800,93.0000,91.4800,93.0000,92.2400,2,2,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-91.4900,-0.3369921544,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00180000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00190000,AAPL,2025-11-21,2026-01-16,C,190.0000,80.2300,82.3400,80.2300,82.3400,80.4496,23,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-81.4900,-0.3001583852,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00190000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00195000,AAPL,2025-11-21,2026-01-16,C,195.0000,76.8900,79.5400,76.6900,77.9500,77.7150,8,6,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-76.4900,-0.2817415006,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00195000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00200000,AAPL,2025-11-21,2026-01-16,C,200.0000,71.4700,74.5200,70.9000,73.7500,73.1047,101,18,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-71.4900,-0.2633246160,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00200000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00205000,AAPL,2025-11-21,2026-01-16,C,205.0000,65.1500,68.0000,65.1500,68.0000,66.3789,9,4,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-66.4900,-0.2449077314,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00205000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00210000,AAPL,2025-11-21,2026-01-16,C,210.0000,61.5000,64.8800,60.7500,64.1500,63.6550,111,22,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-61.4900,-0.2264908468,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00210000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00215000,AAPL,2025-11-21,2026-01-16,C,215.0000,55.6000,59.3800,55.6000,59.3800,57.7478,18,7,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-56.4900,-0.2080739622,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00215000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00220000,AAPL,2025-11-21,2026-01-16,C,220.0000,51.2000,55.4700,50.7500,53.3500,53.0367,190,68,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-51.4900,-0.1896570776,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00220000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00225000,AAPL,2025-11-21,2026-01-16,C,225.0000,45.0000,50.7500,45.0000,49.1400,48.7802,262,35,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-46.4900,-0.1712401930,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00225000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00230000,AAPL,2025-11-21,2026-01-16,C,230.0000,40.8000,45.1000,40.8000,44.6000,43.0708,143,45,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-41.4900,-0.1528233084,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00230000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00235000,AAPL,2025-11-21,2026-01-16,C,235.0000,37.7000,41.4600,37.1500,39.7500,39.4030,60,22,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-36.4900,-0.1344064238,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00235000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00240000,AAPL,2025-11-21,2026-01-16,C,240.0000,32.0000,36.7000,32.0000,35.8500,34.8096,250,48,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-31.4900,-0.1159895392,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00240000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00245000,AAPL,2025-11-21,2026-01-16,C,245.0000,26.5000,32.4000,26.5000,30.8700,29.6414,69,28,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-26.4900,-0.0975726546,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00245000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00250000,AAPL,2025-11-21,2026-01-16,C,250.0000,23.0200,28.0000,23.0200,26.5200,26.6416,360,70,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-21.4900,-0.0791557700,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00250000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00255000,AAPL,2025-11-21,2026-01-16,C,255.0000,20.0000,23.9100,20.0000,22.2500,22.3987,445,70,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-16.4900,-0.0607388854,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00255000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00260000,AAPL,2025-11-21,2026-01-16,C,260.0000,15.2000,20.0000,15.2000,18.8000,18.6369,482,99,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-11.4900,-0.0423220008,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00260000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00265000,AAPL,2025-11-21,2026-01-16,C,265.0000,12.7800,16.5000,12.7400,15.4100,14.8291,342,117,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-6.4900,-0.0239051162,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00265000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00270000,AAPL,2025-11-21,2026-01-16,C,270.0000,10.3300,13.2500,9.9400,12.1800,12.2309,2325,337,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,-1.4900,-0.0054882316,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00270000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00275000,AAPL,2025-11-21,2026-01-16,C,275.0000,7.5600,10.3300,7.5500,9.4400,9.4741,1100,245,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,3.5100,0.0129286530,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00275000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00280000,AAPL,2025-11-21,2026-01-16,C,280.0000,5.7500,7.9000,5.7000,7.1000,7.2568,2390,325,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,8.5100,0.0313455376,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00280000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00285000,AAPL,2025-11-21,2026-01-16,C,285.0000,4.3600,5.8500,4.2000,5.1300,5.1963,657,206,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,13.5100,0.0497624222,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00285000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00290000,AAPL,2025-11-21,2026-01-16,C,290.0000,3.0500,4.2500,2.8800,3.7000,3.9582,20139,1018,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,18.5100,0.0681793068,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00290000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00295000,AAPL,2025-11-21,2026-01-16,C,295.0000,1.9700,3.0500,1.9700,2.5600,2.6807,883,143,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,23.5100,0.0865961914,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00295000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00300000,AAPL,2025-11-21,2026-01-16,C,300.0000,1.2900,2.1500,1.2900,1.7100,1.7460,4287,462,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,28.5100,0.1050130760,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00300000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00305000,AAPL,2025-11-21,2026-01-16,C,305.0000,0.9500,1.4700,0.9500,1.1600,1.2201,340,73,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,33.5100,0.1234299606,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00305000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00310000,AAPL,2025-11-21,2026-01-16,C,310.0000,0.6800,1.0100,0.6400,0.7800,0.8293,2286,203,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,38.5100,0.1418468452,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00310000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00315000,AAPL,2025-11-21,2026-01-16,C,315.0000,0.4300,0.6500,0.4300,0.5100,0.5954,11507,242,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,43.5100,0.1602637298,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00315000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00320000,AAPL,2025-11-21,2026-01-16,C,320.0000,0.3400,0.4200,0.3000,0.3500,0.3347,270,39,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,48.5100,0.1786806144,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00320000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00325000,AAPL,2025-11-21,2026-01-16,C,325.0000,0.2000,0.2900,0.2000,0.2100,0.2349,156,22,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,53.5100,0.1970974990,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00325000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00330000,AAPL,2025-11-21,2026-01-16,C,330.0000,0.1500,0.1900,0.1400,0.1400,0.1620,55,14,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,58.5100,0.2155143836,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00330000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00335000,AAPL,2025-11-21,2026-01-16,C,335.0000,0.1200,0.1200,0.1100,0.1100,0.1167,3,3,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,63.5100,0.2339312682,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00335000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00340000,AAPL,2025-11-21,2026-01-16,C,340.0000,0.0700,0.0700,0.0600,0.0700,0.0690,50,4,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,68.5100,0.2523481528,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00340000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
O:AAPL260116C00350000,AAPL,2025-11-21,2026-01-16,C,350.0000,0.0400,0.0500,0.0300,0.0400,0.0377,48,21,265.9500,273.3300,265.6700,271.4900,270.5154,59200384,792421,56,78.5100,0.2891819220,2025-11-20 21:00:00,2025-11-20 21:00:00,2025-11-22 00:31:22.374000,2025-11-21 23:31:22.075000,2025-11-22,2025-11-21,raw/polygon/options/per_contract/2025/11/21/O:AAPL260116C00350000.json.gz,raw/polygon/stocks/per_ticker/2025/11/21/AAPL.json.gz,0
